rel_1_21,v1alpha1,DELETED,listRoleBindingForAllNamespaces,['RoleBindingList'],--
rel_1_21,v1alpha1,DELETED,listNamespacedRole,['RoleList'],--
rel_1_21,v1alpha1,DELETED,listRoleForAllNamespaces,['RoleList'],--
rel_1_21,v1alpha1,DELETED,deleteCollectionPriorityClass,['PriorityClass'],--
rel_1_21,v1alpha1,DELETED,createPriorityClass,['PriorityClass'],--
rel_1_21,v1alpha1,DELETED,deletePriorityClass,['PriorityClass'],--
rel_1_21,v1alpha1,DELETED,readPriorityClass,['PriorityClass'],--
rel_1_21,v1alpha1,DELETED,patchPriorityClass,['PriorityClass'],--
rel_1_21,v1alpha1,DELETED,replacePriorityClass,['PriorityClass'],--
rel_1_21,v1alpha1,DELETED,listPriorityClass,['PriorityClassList'],--
rel_1_21,v1alpha1,DELETED,deleteCollectionVolumeAttachment,['VolumeAttachment'],--
rel_1_21,v1alpha1,DELETED,createVolumeAttachment,['VolumeAttachment'],--
rel_1_21,v1alpha1,DELETED,deleteVolumeAttachment,['VolumeAttachment'],--
rel_1_21,v1alpha1,DELETED,readVolumeAttachment,['VolumeAttachment'],--
rel_1_21,v1alpha1,DELETED,patchVolumeAttachment,['VolumeAttachment'],--
rel_1_21,v1alpha1,DELETED,replaceVolumeAttachment,['VolumeAttachment'],--
rel_1_21,v1alpha1,DELETED,listVolumeAttachment,['VolumeAttachmentList'],--
rel_1_21,v1alpha1,DELETED,deleteCollectionStorageVersion,['StorageVersion'],--
rel_1_21,v1alpha1,DELETED,createStorageVersion,['StorageVersion'],--
rel_1_21,v1alpha1,DELETED,deleteStorageVersion,['StorageVersion'],--
rel_1_21,v1alpha1,DELETED,readStorageVersion,['StorageVersion'],--
rel_1_21,v1alpha1,DELETED,patchStorageVersion,['StorageVersion'],--
rel_1_21,v1alpha1,DELETED,replaceStorageVersion,['StorageVersion'],--
rel_1_21,v1alpha1,DELETED,replaceStorageVersionStatus,['StorageVersion'],--
rel_1_21,v1alpha1,DELETED,listStorageVersion,['StorageVersionList'],--
rel_1_21,v1alpha1,DELETED,deleteCollectionNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_21,v1alpha1,DELETED,createNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_21,v1alpha1,DELETED,deleteNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_21,v1alpha1,DELETED,readNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_21,v1alpha1,DELETED,patchNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_21,v1alpha1,DELETED,replaceNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_21,v1alpha1,DELETED,listCSIStorageCapacityForAllNamespaces,['CSIStorageCapacityList'],--
rel_1_21,v1alpha1,DELETED,listNamespacedCSIStorageCapacity,['CSIStorageCapacityList'],--
rel_1_22,v1alpha1,DELETED,deleteCollectionRuntimeClass,['RuntimeClass'],--
rel_1_22,v1alpha1,DELETED,createRuntimeClass,['RuntimeClass'],--
rel_1_22,v1alpha1,DELETED,deleteRuntimeClass,['RuntimeClass'],--
rel_1_22,v1alpha1,DELETED,readRuntimeClass,['RuntimeClass'],--
rel_1_22,v1alpha1,DELETED,patchRuntimeClass,['RuntimeClass'],--
rel_1_22,v1alpha1,DELETED,replaceRuntimeClass,['RuntimeClass'],--
rel_1_22,v1alpha1,DELETED,listRuntimeClass,['RuntimeClassList'],--
rel_1_22,v1alpha1,DELETED,deleteCollectionClusterRole,['ClusterRole'],--
rel_1_22,v1alpha1,DELETED,createClusterRole,['ClusterRole'],--
rel_1_22,v1alpha1,DELETED,deleteClusterRole,['ClusterRole'],--
rel_1_22,v1alpha1,DELETED,readClusterRole,['ClusterRole'],--
rel_1_22,v1alpha1,DELETED,patchClusterRole,['ClusterRole'],--
rel_1_22,v1alpha1,DELETED,replaceClusterRole,['ClusterRole'],--
rel_1_22,v1alpha1,DELETED,deleteCollectionClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_22,v1alpha1,DELETED,createClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_22,v1alpha1,DELETED,deleteClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_22,v1alpha1,DELETED,readClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_22,v1alpha1,DELETED,patchClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_22,v1alpha1,DELETED,replaceClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_22,v1alpha1,DELETED,listClusterRoleBinding,['ClusterRoleBindingList'],--
rel_1_22,v1alpha1,DELETED,listClusterRole,['ClusterRoleList'],--
rel_1_22,v1alpha1,DELETED,deleteCollectionNamespacedRole,['Role'],--
rel_1_22,v1alpha1,DELETED,createNamespacedRole,['Role'],--
rel_1_22,v1alpha1,DELETED,deleteNamespacedRole,['Role'],--
rel_1_22,v1alpha1,DELETED,readNamespacedRole,['Role'],--
rel_1_22,v1alpha1,DELETED,patchNamespacedRole,['Role'],--
rel_1_22,v1alpha1,DELETED,replaceNamespacedRole,['Role'],--
rel_1_22,v1alpha1,DELETED,deleteCollectionNamespacedRoleBinding,['RoleBinding'],--
rel_1_22,v1alpha1,DELETED,createNamespacedRoleBinding,['RoleBinding'],--
rel_1_22,v1alpha1,DELETED,deleteNamespacedRoleBinding,['RoleBinding'],--
rel_1_22,v1alpha1,DELETED,readNamespacedRoleBinding,['RoleBinding'],--
rel_1_22,v1alpha1,DELETED,patchNamespacedRoleBinding,['RoleBinding'],--
rel_1_22,v1alpha1,DELETED,replaceNamespacedRoleBinding,['RoleBinding'],--
rel_1_22,v1alpha1,DELETED,listNamespacedRoleBinding,['RoleBindingList'],--
rel_1_22,v1alpha1,DELETED,listRoleBindingForAllNamespaces,['RoleBindingList'],--
rel_1_22,v1alpha1,DELETED,listNamespacedRole,['RoleList'],--
rel_1_22,v1alpha1,DELETED,listRoleForAllNamespaces,['RoleList'],--
rel_1_22,v1alpha1,DELETED,deleteCollectionPriorityClass,['PriorityClass'],--
rel_1_22,v1alpha1,DELETED,createPriorityClass,['PriorityClass'],--
rel_1_22,v1alpha1,DELETED,deletePriorityClass,['PriorityClass'],--
rel_1_22,v1alpha1,DELETED,readPriorityClass,['PriorityClass'],--
rel_1_22,v1alpha1,DELETED,patchPriorityClass,['PriorityClass'],--
rel_1_22,v1alpha1,DELETED,replacePriorityClass,['PriorityClass'],--
rel_1_22,v1alpha1,DELETED,listPriorityClass,['PriorityClassList'],--
rel_1_22,v1alpha1,DELETED,deleteCollectionVolumeAttachment,['VolumeAttachment'],--
rel_1_22,v1alpha1,DELETED,createVolumeAttachment,['VolumeAttachment'],--
rel_1_22,v1alpha1,DELETED,deleteVolumeAttachment,['VolumeAttachment'],--
rel_1_22,v1alpha1,DELETED,readVolumeAttachment,['VolumeAttachment'],--
rel_1_22,v1alpha1,DELETED,patchVolumeAttachment,['VolumeAttachment'],--
rel_1_22,v1alpha1,DELETED,replaceVolumeAttachment,['VolumeAttachment'],--
rel_1_22,v1alpha1,DELETED,listVolumeAttachment,['VolumeAttachmentList'],--
rel_1_22,v1alpha1,DELETED,deleteCollectionStorageVersion,['StorageVersion'],--
rel_1_22,v1alpha1,DELETED,createStorageVersion,['StorageVersion'],--
rel_1_22,v1alpha1,DELETED,deleteStorageVersion,['StorageVersion'],--
rel_1_22,v1alpha1,DELETED,readStorageVersion,['StorageVersion'],--
rel_1_22,v1alpha1,DELETED,patchStorageVersion,['StorageVersion'],--
rel_1_22,v1alpha1,DELETED,replaceStorageVersion,['StorageVersion'],--
rel_1_22,v1alpha1,DELETED,replaceStorageVersionStatus,['StorageVersion'],--
rel_1_22,v1alpha1,DELETED,listStorageVersion,['StorageVersionList'],--
rel_1_22,v1alpha1,DELETED,deleteCollectionNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_22,v1alpha1,DELETED,createNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_22,v1alpha1,DELETED,deleteNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_22,v1alpha1,DELETED,readNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_22,v1alpha1,DELETED,patchNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_22,v1alpha1,DELETED,replaceNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_22,v1alpha1,DELETED,listCSIStorageCapacityForAllNamespaces,['CSIStorageCapacityList'],--
rel_1_22,v1alpha1,DELETED,listNamespacedCSIStorageCapacity,['CSIStorageCapacityList'],--
